tran_ratio_count_1D_90D,tran_ratio_count_1D_180D,tran_ratio_amount_10min_1D,tran_ratio_amount_1D_30D,tran_ratio_amount_1D_90D,tran_ratio_amount_1D_180D,isoddhr,Tran_avarage_amount_ratio,Label,transaction_id
0.02597,0.02597,0.53672,0.02365,0.02365,0.02365,0,0.93391,0,3497
0.03846,0.03846,0.26949,0.03209,0.03209,0.03209,0,0.64192,0,3498
0.03797,0.03797,0.37478,0.03353,0.03353,0.03353,0,0.94461,0,3499
0.025,0.025,0.51282,0.02546,0.02546,0.02546,1,0.99432,0,3500
0.02469,0.02469,0.6113,0.03291,0.03291,0.03291,0,1.56376,0,3501
0.02439,0.02439,0.38567,0.03234,0.03234,0.03234,0,0.98171,0,3502
0.03614,0.03614,0.21505,0.04084,0.04084,0.04084,0,0.69738,0,3503
0.04762,0.04762,0.326,0.06009,0.05942,0.05942,0,1.56853,0,3504
0.05882,0.05882,0.17962,0.07229,0.0715,0.0715,0,1.05345,0,3505
0.05814,0.05814,0.1337,0.0607,0.06004,0.06004,0,0.66379,0,3506
0.06897,0.06897,0.22086,0.07659,0.07577,0.07577,1,1.40735,0,3507
0.07955,0.07955,0.18158,0.09358,0.09105,0.09105,0,1.41376,0,3508
0.05618,0.05618,0.12025,0.06283,0.05989,0.05989,0,0.62031,0,3509
0.03333,0.03333,0.23933,0.03259,0.03082,0.03082,1,0.63997,0,3510
0.04396,0.04396,0.151,0.03817,0.0361,0.0361,0,0.47559,0,3511
0.01087,0.01087,1.0,0.01315,0.01181,0.01181,0,1.04227,0,3512
0.02151,0.02151,0.43353,0.02298,0.02065,0.02065,0,0.79765,0,3513
0.03191,0.03191,0.34305,0.03457,0.0311,0.0311,0,0.9608,0,3514
0.04211,0.04211,0.31055,0.04937,0.04449,0.04449,0,1.26155,0,3515
0.05208,0.05208,0.13117,0.05872,0.05086,0.05086,1,0.61327,0,3516
0.03093,0.03093,0.46061,0.04325,0.03717,0.03717,0,1.60102,0,3517
0.03061,0.03061,0.3596,0.04289,0.03649,0.03649,0,1.24338,0,3518
0.0404,0.0404,0.46268,0.0507,0.04318,0.04318,0,0.66336,0,3519
0.05,0.05,0.1704,0.06106,0.0516,0.0516,1,0.84647,0,3520
0.0198,0.0198,0.53309,0.02202,0.01864,0.01864,0,0.96647,0,3521
0.01961,0.01961,0.55157,0.02581,0.0219,0.0219,1,1.18877,0,3522
0.02913,0.02913,0.32752,0.0379,0.03222,0.03222,0,1.04968,0,3523
0.03846,0.03846,0.24132,0.04936,0.04203,0.04203,0,1.01939,0,3524
0.0381,0.0381,0.19715,0.04771,0.04006,0.04006,0,0.8,1,3525
0.01887,0.01887,0.54272,0.02075,0.01711,0.01711,0,0.94949,0,3526
0.01869,0.01869,0.47331,0.02153,0.01748,0.01748,0,0.85326,0,3527
0.00926,0.00926,1.0,0.00971,0.0074,0.0074,0,0.76856,0,3528
0.01835,0.01835,0.53501,0.02064,0.01578,0.01578,0,0.88429,0,3529
0.01818,0.01818,0.4871,0.02202,0.01633,0.01633,0,0.83981,0,3530
0.01802,0.01802,0.52704,0.02241,0.01667,0.01667,0,0.93585,0,3531
0.02679,0.02679,0.3589,0.03498,0.02576,0.02576,0,0.99404,0,3532
0.0354,0.0354,0.2695,0.04728,0.03493,0.03493,1,1.02179,0,3533
0.04386,0.04386,0.20509,0.05876,0.04355,0.04355,0,0.97821,0,3534
0.05217,0.05217,0.21853,0.07476,0.05506,0.05506,0,1.33377,0,3535
0.0431,0.0431,0.15806,0.06398,0.04603,0.04603,0,0.81245,0,3536
0.05128,0.05128,0.14148,0.07375,0.05321,0.05321,0,0.84709,0,3537
0.05085,0.05085,0.19209,0.07503,0.05436,0.05436,1,1.18722,0,3538
0.04202,0.04202,0.20928,0.06334,0.04605,0.04605,0,1.10649,0,3539
0.04167,0.04167,0.14102,0.05471,0.03986,0.03986,0,0.64899,0,3540
0.03306,0.03306,0.16628,0.04226,0.03041,0.03041,0,0.58689,0,3541
0.04098,0.04098,0.26058,0.05631,0.0407,0.0407,0,1.24387,0,3542
0.04878,0.04878,0.16911,0.06701,0.04858,0.04858,1,0.9715,0,3543
0.03226,0.03226,0.21711,0.04213,0.03007,0.03007,0,0.77712,0,3544
0.04,0.04,0.14169,0.04874,0.03486,0.03486,0,0.5909,0,3545
0.02381,0.02381,0.38198,0.02562,0.01837,0.01837,0,0.84551,0,3546
0.01575,0.01575,0.57764,0.02334,0.01646,0.01646,0,1.15638,0,3547
0.02344,0.02344,0.43871,0.04084,0.02895,0.02895,0,1.56467,0,3548
0.03101,0.03101,0.29753,0.05715,0.04071,0.04071,0,1.51064,0,3549
0.03077,0.03077,0.19224,0.05895,0.04167,0.04167,0,1.00713,0,3550
0.03053,0.03053,0.21004,0.05745,0.04076,0.04076,1,1.08544,0,3551
0.01515,0.01515,0.48017,0.02371,0.01634,0.01634,1,1.00263,0,3552
0.01504,0.01504,0.43486,0.02053,0.0138,0.0138,0,0.77149,0,3553
0.02239,0.02239,0.40898,0.03463,0.02313,0.02313,0,1.22768,0,3554
0.02222,0.02222,0.29699,0.0332,0.02177,0.02177,0,0.84456,0,3555
0.02941,0.02941,0.22553,0.04292,0.02793,0.02793,0,0.82809,0,3556
0.0219,0.0219,0.31927,0.0289,0.01858,0.01858,1,0.78447,0,3557
0.02899,0.02899,0.22005,0.03716,0.0237,0.0237,0,0.69325,0,3558
0.02878,0.02878,0.31599,0.03927,0.02515,0.02515,0,1.06519,0,3559
0.02857,0.02857,0.31875,0.04414,0.02761,0.02761,0,1.18978,0,3560
0.02837,0.02837,0.21114,0.04379,0.02748,0.02748,1,0.78908,0,3561
0.02817,0.02817,0.23839,0.04727,0.02918,0.02918,0,0.95279,0,3562
0.03497,0.03497,0.19288,0.05791,0.03591,0.03591,0,0.95516,0,3563
0.03472,0.03472,0.22453,0.05785,0.03605,0.03605,0,1.12542,0,3564
0.01379,0.01379,0.40135,0.02284,0.01345,0.01345,0,0.75452,0,3565
0.0137,0.0137,0.56158,0.02164,0.01223,0.01223,1,0.96647,0,3566
0.02041,0.02041,0.24829,0.02858,0.0162,0.0162,0,0.56846,0,3567
0.02703,0.02703,0.36258,0.04412,0.02518,0.02518,0,1.30231,0,3568
0.03356,0.03356,0.17602,0.05367,0.0304,0.0304,0,0.76729,0,3569
0.00667,0.00667,1.0,0.01104,0.00629,0.00629,0,0.90705,0,3570
0.01325,0.01325,0.58162,0.02666,0.01489,0.01489,1,1.26097,0,3571
0.01974,0.01974,0.28752,0.03737,0.02078,0.02078,0,0.8749,0,3572
0.01961,0.01961,0.33221,0.03923,0.02168,0.02168,0,1.06253,0,3573
0.02597,0.02597,0.22568,0.05009,0.02783,0.02783,0,0.93221,0,3574
0.03226,0.03226,0.21648,0.06305,0.03525,0.03525,0,1.14124,0,3575
0.03846,0.03846,0.14146,0.07269,0.04082,0.04082,1,0.86865,0,3576
0.03185,0.03185,0.24655,0.06275,0.03503,0.03503,0,1.31042,0,3577
0.00633,0.00633,1.0,0.01505,0.00775,0.00775,0,1.18495,0,3578
0.01258,0.01258,0.55047,0.03288,0.01707,0.01707,0,1.45103,0,3579
0.01875,0.01875,0.22258,0.0419,0.02186,0.02186,0,0.75471,0,3580
0.02484,0.02484,0.18917,0.05118,0.02682,0.02682,0,0.79106,0,3581
0.03086,0.03086,0.2031,0.06413,0.03342,0.03342,1,1.0658,0,3582
0.02454,0.02454,0.34225,0.04831,0.02507,0.02507,0,1.3589,0,3583
0.02439,0.02439,0.27415,0.05312,0.02776,0.02776,0,1.21456,0,3584
0.0303,0.0303,0.16509,0.06296,0.03307,0.03307,0,0.87603,0,3585
0.0241,0.0241,0.17452,0.05008,0.02593,0.02593,1,0.72928,0,3586
0.02994,0.02994,0.15998,0.05905,0.03071,0.03071,1,0.79584,0,3587
0.01786,0.01786,0.38993,0.02992,0.01534,0.01534,0,0.97477,0,3588
0.01183,0.01183,0.50236,0.02454,0.01195,0.01195,0,0.98403,0,3589
0.01765,0.01765,0.26923,0.03328,0.01628,0.01628,0,0.72166,0,3590
0.01754,0.01754,0.33671,0.03266,0.01554,0.01554,1,0.86589,0,3591
0.02326,0.02326,0.28817,0.04528,0.02169,0.02169,0,1.04104,0,3592
0.01734,0.01734,0.28491,0.0333,0.01594,0.01594,0,0.75977,0,3593
0.01724,0.01724,0.38201,0.03589,0.0173,0.0173,0,1.11318,0,3594
0.01714,0.01714,0.36095,0.03564,0.01729,0.01729,0,1.05787,0,3595
0.01705,0.01705,0.30905,0.0397,0.01843,0.01843,0,0.97106,0,3596
0.0226,0.0226,0.21327,0.05031,0.02331,0.02331,1,0.8518,0,3597
0.02247,0.02247,0.324,0.05276,0.02468,0.02468,0,1.38069,0,3598
0.02235,0.02235,0.18737,0.05054,0.02273,0.02273,0,0.73863,0,3599
0.01111,0.01111,0.6508,0.02693,0.0121,0.0121,0,1.37657,0,3600
0.00552,0.00552,1.0,0.01289,0.00552,0.00552,0,0.97011,0,3601
0.01099,0.01099,0.51382,0.02615,0.01129,0.01129,0,1.02525,0,3602
0.01639,0.01639,0.35832,0.04017,0.01748,0.01748,0,1.11421,0,3603
0.02174,0.02174,0.27569,0.05518,0.02397,0.02397,0,1.18358,0,3604
0.02703,0.02703,0.15006,0.0643,0.02808,0.02808,1,0.75797,0,3605
0.03226,0.03226,0.10988,0.07167,0.03144,0.03144,0,0.62354,0,3606
0.02139,0.02139,0.29598,0.04594,0.02007,0.02007,0,1.07841,0,3607
0.00532,0.00532,1.0,0.01369,0.00596,0.00596,0,1.08934,0,3608
0.01058,0.01058,0.56459,0.0309,0.01359,0.01359,0,1.41255,0,3609
0.01579,0.01579,0.29639,0.04336,0.01921,0.01921,0,1.05391,0,3610
0.02094,0.02094,0.24771,0.05797,0.02537,0.02537,0,1.17086,0,3611
0.02604,0.02604,0.23811,0.07474,0.03304,0.03304,0,1.47722,0,3612
0.01036,0.01036,0.38502,0.02924,0.01273,0.01273,0,0.92484,0,3613
0.01031,0.01031,0.52912,0.02389,0.01035,0.01035,1,1.03925,0,3614
0.01538,0.01538,0.3339,0.03589,0.01546,0.01546,1,0.98454,0,3615
0.02041,0.02041,0.23201,0.04678,0.02004,0.02004,0,0.89076,0,3616
0.01015,0.01015,0.50686,0.02324,0.00938,0.00938,0,0.91553,0,3617
0.0101,0.0101,0.48975,0.02283,0.00928,0.00928,0,0.87874,0,3618
0.01508,0.01508,0.33958,0.03445,0.01398,0.01398,0,0.92257,0,3619
0.01,0.01,0.49471,0.02372,0.00935,0.00935,0,0.90326,0,3620
0.00995,0.00995,0.56612,0.02691,0.0106,0.0106,0,1.17858,0,3621
0.01485,0.01485,0.73575,0.04343,0.01729,0.01729,0,1.33632,0,3622
0.0197,0.0197,0.28799,0.06039,0.02411,0.02411,1,1.38259,0,3623
0.02451,0.02451,0.16313,0.07209,0.02867,0.02867,0,0.93583,0,3624
0.02439,0.02439,0.17409,0.07261,0.0291,0.0291,0,1.01882,0,3625
0.01456,0.01456,0.43082,0.04411,0.01695,0.01695,0,1.47949,0,3626
0.01932,0.01932,0.17889,0.05321,0.02057,0.02057,0,0.74819,0,3627
0.01923,0.01923,0.21739,0.05218,0.02031,0.02031,0,0.9018,0,3628
0.01914,0.01914,0.27163,0.05327,0.02092,0.02092,0,1.1671,0,3629
0.02381,0.02381,0.18878,0.06486,0.02566,0.02566,0,0.99989,0,3630
0.02844,0.02844,0.21022,0.08172,0.03228,0.03228,0,1.40976,0,3631
0.00943,0.00943,0.41423,0.02936,0.01153,0.01153,0,0.99691,0,3632
0.00939,0.00939,0.59862,0.02976,0.01181,0.01181,1,1.48679,0,3633
0.00935,0.00935,0.50079,0.0358,0.01406,0.01406,0,1.4915,0,3634
0.0093,0.0093,0.43613,0.03183,0.01242,0.01242,0,1.15362,0,3635
0.01389,0.01389,0.25606,0.04318,0.01663,0.01663,0,0.91044,0,3636
0.01382,0.01382,0.35624,0.0384,0.01492,0.01492,0,1.1422,0,3637
0.01835,0.01835,0.17533,0.04663,0.01803,0.01803,1,0.68165,0,3638
0.02283,0.02283,0.20154,0.05772,0.02248,0.02248,1,0.98133,0,3639
0.01818,0.01818,0.41185,0.0564,0.02182,0.02182,0,1.96434,0,3640
0.00452,0.00452,1.0,0.00818,0.00299,0.00299,0,0.65623,0,3641
0.00901,0.00901,0.58468,0.01947,0.00718,0.00718,0,0.92384,0,3642
0.01345,0.01345,0.38624,0.03134,0.01164,0.01164,0,0.99434,0,3643
0.01786,0.01786,0.31285,0.04497,0.01685,0.01685,0,1.17209,0,3644
0.02222,0.02222,0.19518,0.05528,0.02085,0.02085,0,0.90856,0,3645
0.02655,0.02655,0.1834,0.06686,0.02542,0.02542,0,1.04546,0,3646
0.03084,0.03084,0.17108,0.07956,0.0305,0.0305,1,1.17649,0,3647
0.00877,0.00877,0.4158,0.02328,0.0089,0.0089,0,0.83737,0,3648
0.0131,0.0131,0.28269,0.03215,0.01236,0.01236,0,0.79365,0,3649
0.01739,0.01739,0.20361,0.04049,0.01547,0.01547,1,0.7178,0,3650
0.01732,0.01732,0.34566,0.04065,0.01567,0.01567,1,1.2408,0,3651
0.02155,0.02155,0.26173,0.05544,0.02111,0.02111,0,1.27261,0,3652
0.02575,0.02575,0.13101,0.06382,0.02422,0.02422,0,0.73302,0,3653
0.01282,0.01282,0.28658,0.03177,0.01212,0.01212,1,0.80565,0,3654
0.01702,0.01702,0.19598,0.03921,0.01504,0.01504,0,0.68526,0,3655
0.01271,0.01271,0.39243,0.0275,0.01051,0.01051,0,0.96296,0,3656
0.01688,0.01688,0.33695,0.04091,0.01576,0.01576,0,1.24703,0,3657
0.02101,0.02101,0.23181,0.0526,0.02042,0.02042,1,1.11681,0,3658
0.00418,0.00418,1.0,0.01332,0.00479,0.00479,1,1.13573,0,3659
0.00833,0.00833,0.55166,0.02923,0.01063,0.01063,0,1.39748,0,3660
0.01245,0.01245,0.3301,0.04301,0.01578,0.01578,0,1.24826,0,3661
0.01653,0.01653,0.18253,0.05212,0.01923,0.01923,0,0.84438,0,3662
0.01235,0.01235,0.32654,0.03461,0.01287,0.01287,0,1.01464,0,3663
0.01639,0.01639,0.33569,0.05121,0.01924,0.01924,0,1.5702,0,3664
0.01633,0.01633,0.22444,0.04789,0.01812,0.01812,0,0.99237,0,3665
0.02033,0.02033,0.37133,0.05842,0.02225,0.02225,0,1.03314,0,3666
0.02024,0.02024,0.11369,0.05536,0.02117,0.02117,1,0.59137,0,3667
0.00403,0.00403,1.0,0.01105,0.00402,0.00402,0,0.99168,0,3668
0.00803,0.00803,0.50624,0.02321,0.00811,0.00811,1,1.01675,0,3669
0.008,0.008,0.42441,0.02042,0.00711,0.00711,0,0.7497,0,3670
0.01195,0.01195,0.35881,0.03149,0.01104,0.01104,0,0.98852,0,3671
0.004,0.00397,1.0,0.01385,0.0048,0.00475,0,1.19127,0,3672
0.00806,0.00791,0.57631,0.03241,0.01136,0.01115,0,1.62036,0,3673
0.00806,0.00787,0.36796,0.02985,0.01035,0.01012,0,0.94333,0,3674
0.01215,0.01176,0.30739,0.04253,0.01499,0.01455,0,1.13781,0,3675
0.01613,0.01563,0.22656,0.05431,0.01929,0.01874,0,1.08424,0,3676
0.02016,0.01946,0.17946,0.06541,0.02351,0.02274,0,1.04666,0,3677
0.02016,0.01938,0.22102,0.06132,0.02175,0.02098,0,1.19509,0,3678
0.02008,0.01931,0.19034,0.06178,0.02208,0.02131,0,1.04941,0,3679
0.01619,0.01538,0.22127,0.04738,0.01709,0.01628,0,0.93513,0,3680
0.01215,0.01149,0.41041,0.0381,0.01358,0.01289,0,1.3814,0,3681
0.01613,0.01527,0.22705,0.04874,0.0175,0.01662,0,0.98871,0,3682
0.01613,0.01521,0.23148,0.048,0.01728,0.01635,0,0.99554,0,3683
0.01613,0.01515,0.2385,0.04876,0.01774,0.01674,1,1.05412,0,3684
0.02008,0.01887,0.12721,0.05547,0.02027,0.01913,1,0.64421,0,3685
0.024,0.02256,0.2788,0.0753,0.02789,0.02633,1,1.95763,0,3686
0.01992,0.01873,0.20237,0.06267,0.02306,0.02177,0,1.18019,0,3687
0.01984,0.01866,0.14012,0.05993,0.02217,0.02094,1,0.78805,0,3688
0.01186,0.01115,0.23736,0.02732,0.01015,0.00958,0,0.6126,0,3689
0.00398,0.0037,1.0,0.01256,0.00443,0.00413,1,1.11593,0,3690
0.00797,0.00738,0.38329,0.02022,0.00719,0.00668,0,0.69355,0,3691
0.0119,0.01103,0.3372,0.03019,0.01081,0.01004,0,0.92057,0,3692
0.0121,0.01099,0.4653,0.0342,0.01211,0.01104,0,1.40461,0,3693
0.01613,0.0146,0.28236,0.04702,0.01683,0.01532,0,1.18774,0,3694
0.01606,0.01455,0.24812,0.05155,0.01861,0.01694,0,1.15927,0,3695
0.01606,0.01449,0.22056,0.05406,0.01919,0.01739,1,1.06159,0,3696
0.00405,0.00361,1.0,0.01133,0.00393,0.00351,0,0.97603,0,3697
0.00806,0.00719,0.5442,0.02452,0.00857,0.00768,0,1.16531,1,3698
0.0121,0.01075,0.23051,0.03163,0.01116,0.00995,0,0.64145,0,3699
0.01606,0.01429,0.31241,0.04535,0.01615,0.01441,0,1.26438,0,3700
0.02008,0.01779,0.19743,0.05588,0.02013,0.01789,1,0.99558,0,3701
0.024,0.02128,0.13733,0.0642,0.02326,0.02068,1,0.80277,0,3702
0.012,0.0106,0.30733,0.02913,0.01035,0.00916,0,0.79792,0,3703
0.008,0.00704,0.59389,0.02176,0.00781,0.0069,0,1.16687,0,3704
0.01195,0.01053,0.40111,0.03581,0.01298,0.01147,0,1.31591,0,3705
0.01195,0.01049,0.29892,0.0403,0.014,0.01234,1,1.05858,0,3706
0.01195,0.01045,0.29525,0.03792,0.01332,0.0117,0,0.99476,0,3707
0.00797,0.00694,0.45485,0.02115,0.00721,0.00632,0,0.82997,0,3708
0.01195,0.01038,0.33459,0.03173,0.01084,0.00946,0,0.91753,0,3709
0.0119,0.01034,0.30219,0.02872,0.00987,0.00862,0,0.75677,0,3710
0.01581,0.01375,0.21817,0.0384,0.01259,0.011,0,0.69883,0,3711
0.01969,0.01712,0.13889,0.04432,0.0146,0.01275,0,0.51662,0,3712
0.02353,0.02048,0.21518,0.0558,0.01852,0.01619,1,1.01986,0,3713
0.02734,0.02381,0.30921,0.07881,0.02659,0.02327,1,2.12155,0,3714
0.00395,0.00339,1.0,0.01424,0.00479,0.00413,1,1.22152,0,3715
0.00791,0.00676,0.42654,0.02457,0.00836,0.00717,0,0.90858,0,3716
0.00797,0.00673,0.55597,0.02402,0.00808,0.00686,0,1.13765,0,3717
0.00803,0.00671,0.49131,0.02655,0.00891,0.00747,1,1.09879,0,3718
0.0081,0.00669,0.44585,0.02433,0.00795,0.00661,1,0.88404,0,3719
0.0081,0.00667,0.53903,0.02324,0.00768,0.00637,0,1.03374,0,3720
0.0121,0.00997,0.38205,0.03707,0.01237,0.01027,0,1.18569,0,3721
0.01613,0.01325,0.21033,0.04648,0.01567,0.01296,0,0.82663,0,3722
0.02008,0.0165,0.1626,0.05501,0.01866,0.01544,0,0.76313,0,3723
0.01619,0.01316,0.24947,0.0466,0.01481,0.01213,0,0.92256,0,3724
0.00417,0.00328,1.0,0.00927,0.00286,0.00228,0,0.69683,0,3725
0.0083,0.00654,0.60811,0.02331,0.00727,0.0058,0,1.08131,0,3726
0.0124,0.00977,0.30619,0.03326,0.01045,0.00834,0,0.78471,0,3727
0.01235,0.00974,0.29632,0.03507,0.01078,0.0086,0,0.78577,0,3728
0.00826,0.00647,0.62003,0.02811,0.00843,0.00668,1,1.28223,0,3729
0.00826,0.00645,0.51802,0.03549,0.01082,0.00856,0,1.3781,0,3730
0.01235,0.00965,0.35903,0.05429,0.01678,0.01329,0,1.49013,0,3731
0.01639,0.01282,0.21527,0.06817,0.02129,0.01687,0,1.13858,0,3732
0.02049,0.01597,0.17209,0.08119,0.0257,0.02031,0,1.09942,0,3733
0.02449,0.01911,0.12093,0.09134,0.02913,0.02304,0,0.8788,0,3734
0.02846,0.02222,0.11782,0.10229,0.03289,0.02604,1,0.9706,0,3735
0.03239,0.02532,0.16945,0.12064,0.03934,0.03118,1,1.68067,0,3736
0.00412,0.00315,1.0,0.01183,0.00379,0.00294,0,0.93891,0,3737
0.0082,0.00629,0.53575,0.02514,0.00812,0.00632,0,1.08353,0,3738
0.0123,0.0094,0.31131,0.03609,0.01178,0.00915,0,0.91419,0,3739
0.0123,0.00938,0.46066,0.04651,0.01481,0.01148,0,1.70628,0,3740
0.01224,0.00935,0.21498,0.04261,0.01331,0.01032,0,0.71761,0,3741
0.0123,0.00932,0.34378,0.0464,0.01475,0.01137,0,1.26982,0,3742
0.01633,0.01238,0.22409,0.05944,0.01892,0.01461,0,1.06679,0,3743
0.02033,0.01543,0.16433,0.07031,0.02256,0.01744,0,0.93614,0,3744
0.01619,0.01231,0.22872,0.05175,0.01674,0.01295,0,0.9705,0,3745
0.02024,0.01534,0.17623,0.06214,0.02032,0.01568,0,0.90778,0,3746
0.01619,0.01223,0.21641,0.04344,0.01418,0.0109,0,0.77729,0,3747
0.02016,0.01524,0.20273,0.05389,0.01773,0.01364,0,0.91331,0,3748
0.01606,0.01216,0.35669,0.0475,0.0158,0.01218,0,1.44069,0,3749
0.02,0.01515,0.15907,0.05598,0.01874,0.01445,0,0.76401,0,3750
0.01992,0.01511,0.1487,0.05291,0.0178,0.01373,0,0.6804,0,3751
0.0239,0.01807,0.18753,0.06434,0.02196,0.01685,1,1.05614,0,3752
0.02778,0.02102,0.32352,0.07628,0.02625,0.02017,1,1.13218,0,3753
0.03162,0.02395,0.1209,0.08587,0.02976,0.02288,1,0.93023,0,3754
0.03543,0.02687,0.11822,0.09628,0.03361,0.02587,1,1.03157,0,3755
0.03137,0.02381,0.07636,0.08611,0.02927,0.02254,0,0.58164,0,3756
0.00403,0.00297,1.0,0.01083,0.00378,0.00282,0,0.95527,0,3757
0.0081,0.00592,0.55145,0.02485,0.00842,0.00626,0,1.17443,0,3758
0.00806,0.0059,0.44499,0.02504,0.00834,0.00621,0,0.94162,0,3759
0.01205,0.00882,0.26661,0.03384,0.01134,0.00844,0,0.76924,0,3760
0.00408,0.00293,1.0,0.01784,0.00583,0.00427,0,1.46597,0,3761
0.00813,0.00585,0.40194,0.02947,0.00972,0.00712,0,0.98523,0,3762
0.01215,0.00875,0.57549,0.04103,0.01363,0.01,0,1.00209,0,3763
0.01613,0.01163,0.14398,0.04816,0.01589,0.01167,0,0.58086,0,3764
0.02041,0.01449,0.1406,0.05885,0.01876,0.01355,0,0.65998,0,3765
0.00816,0.00578,0.44537,0.01504,0.00476,0.00343,0,0.52995,0,3766
0.0122,0.00865,0.53272,0.03196,0.01014,0.00731,1,1.35656,0,3767
0.01633,0.01149,0.22083,0.04065,0.0131,0.00936,0,0.72173,0,3768
0.0041,0.00287,1.0,0.01457,0.00474,0.00337,0,1.1802,0,3769
0.00816,0.00571,0.49905,0.02868,0.00942,0.0067,0,1.1757,0,3770
0.01224,0.00855,0.4188,0.04834,0.01616,0.01148,0,1.69758,0,3771
0.01626,0.01136,0.26122,0.06434,0.02175,0.01548,1,1.43324,0,3772
0.02024,0.01416,0.15148,0.07594,0.02553,0.01819,0,0.97947,0,3773
0.02419,0.01695,0.24828,0.08489,0.02872,0.02048,0,0.83267,0,3774
0.02016,0.01408,0.18127,0.06989,0.02374,0.01689,0,1.09442,0,3775
0.01606,0.01124,0.23767,0.04415,0.01494,0.01064,1,0.90619,0,3776
0.012,0.0084,0.33667,0.03508,0.01177,0.00839,0,1.01542,0,3777
0.01594,0.01117,0.29193,0.04951,0.01654,0.01181,0,1.24349,0,3778
0.012,0.00836,0.34388,0.04051,0.01339,0.00952,0,1.18393,0,3779
0.01195,0.00833,0.28986,0.03975,0.01325,0.00942,0,0.99082,0,3780
0.00813,0.00554,0.47075,0.0218,0.00741,0.00515,0,0.88129,0,3781
0.0081,0.00552,0.47906,0.01978,0.00667,0.00464,0,0.81045,0,3782
0.0122,0.00826,0.27365,0.02764,0.00922,0.00638,1,0.63735,0,3783
0.01626,0.01099,0.30134,0.03956,0.01321,0.00911,1,1.00455,0,3784
0.02024,0.0137,0.25009,0.05255,0.01753,0.0121,1,1.11172,0,3785
0.02419,0.01639,0.15541,0.06163,0.02069,0.0143,0,0.81797,0,3786
0.02811,0.01907,0.20154,0.076,0.02578,0.01785,0,1.32854,0,3787
0.03213,0.02174,0.14853,0.08809,0.03027,0.02089,0,1.1499,0,3788
0.02834,0.01897,0.15393,0.08109,0.02811,0.01924,0,1.10071,0,3789
0.0081,0.00541,0.39362,0.02101,0.00714,0.00488,0,0.71452,0,3790
0.00813,0.00539,0.5318,0.0175,0.00602,0.00409,1,0.81157,0,3791
0.01215,0.00806,0.45448,0.03199,0.01098,0.00747,1,1.27141,0,3792
0.01215,0.00804,0.3343,0.03576,0.01227,0.00833,0,1.04604,0,3793
0.01619,0.0107,0.25774,0.04759,0.01654,0.01119,0,1.08653,0,3794
0.01613,0.01067,0.23499,0.04965,0.01738,0.01178,1,1.04562,0,3795
0.01606,0.01064,0.35696,0.05408,0.01918,0.01303,1,1.76423,0,3796
0.00407,0.00265,1.0,0.01736,0.00588,0.00392,1,1.49373,0,3797
0.00813,0.00529,0.30705,0.02522,0.0085,0.00565,0,0.66188,0,3798
0.01215,0.00792,0.24411,0.0331,0.01121,0.00746,0,0.69613,0,3799
0.0122,0.00789,0.38092,0.02548,0.00866,0.00573,1,0.83556,0,3800
0.01619,0.0105,0.30678,0.03635,0.01245,0.00824,1,0.97076,0,3801
0.00418,0.00262,1.0,0.0135,0.00443,0.00285,0,1.0963,0,3802
0.00837,0.00522,0.49729,0.0265,0.00882,0.00565,0,1.08447,0,3803
0.0125,0.00781,0.23285,0.03426,0.01147,0.00735,0,0.66191,0,3804
0.0166,0.01039,0.28827,0.04801,0.01604,0.01029,0,1.15138,0,3805
0.02066,0.01295,0.18122,0.05802,0.01952,0.01254,0,0.88401,0,3806
0.02469,0.0155,0.17452,0.06943,0.02355,0.01515,0,1.03132,0,3807
0.02058,0.01289,0.2435,0.0571,0.01961,0.0126,0,1.20015,0,3808
0.0166,0.01028,0.23808,0.04685,0.01639,0.01043,0,0.97348,0,3809
0.0124,0.00769,0.31787,0.03609,0.01272,0.00811,0,1.01293,0,3810
0.0124,0.00767,0.26986,0.03146,0.01086,0.00691,0,0.73419,0,3811
0.01646,0.0102,0.22474,0.04022,0.01397,0.00889,1,0.78866,0,3812
0.02049,0.01272,0.17939,0.04858,0.01697,0.01081,0,0.76715,0,3813
0.01633,0.01015,0.24364,0.03441,0.01198,0.00764,0,0.73765,0,3814
0.01633,0.01013,0.29352,0.0365,0.01284,0.00817,1,0.95286,0,3815
0.01633,0.0101,0.297,0.03942,0.01384,0.00878,0,1.03831,0,3816
0.01235,0.00756,0.31953,0.03499,0.01167,0.00733,0,0.93498,0,3817
0.01639,0.01005,0.30351,0.04948,0.01668,0.01049,0,1.27512,0,3818
0.01646,0.01003,0.1985,0.04782,0.01616,0.0101,1,0.80449,0,3819
0.01639,0.01,0.2355,0.04695,0.01567,0.00981,0,0.92861,0,3820
0.02049,0.01247,0.16636,0.05579,0.01884,0.01174,0,0.78692,0,3821
0.02449,0.01493,0.18815,0.06785,0.0231,0.01442,0,1.0962,0,3822
0.00407,0.00248,1.0,0.01237,0.00415,0.00259,0,1.05012,0,3823
0.0081,0.00495,0.52875,0.02616,0.00876,0.00549,1,1.17824,0,3824
0.0121,0.00741,0.34789,0.04037,0.01337,0.00839,0,1.18879,0,3825
0.01205,0.00739,0.25497,0.03749,0.01239,0.00778,0,0.81006,0,3826
0.016,0.00983,0.20035,0.04645,0.01544,0.00971,0,0.796,0,3827
